Product_ID,Production_Date,PublicKey,PrivateKey,Seed,RandomSecret,TransactionHash,Transporter,Sales_Channel,City,Sale_Date,Sale_Price,Lot_Number,Return_Frequency,Date,Traffic_Conditions,Supply_Chain_Disruptions,Weather_Conditions,Counterfeit
8fd8d474-338f-4032-8558-5530d6e7c22f,2021-01-27,118484,149599,404116,6479870aebbfeee8f8e730eca528c68f85c7ae26421495ace9ba0dbb15024068,70e60c04397d6e5543587d1986e19985db7bd0f1ccba5cbb16550eb374dc6617,Direct Logistics,Boutique Milano,Firenze,2023-08-09,295.61,Lot-125,1,2023-10-01,Medium,Yes,Sunny,1
ddcd0e80-0402-418f-b004-07003965bcda,2021-02-12,619325,81172,516661,5c788b952157fdaf39f511ef1bf19c7af3b078293052c0d5ab4b2d3af737b740,eedfefb72d37151b71bd827fe90b7a123d359593c474922d76f8f52fc199dbd7,National Cargo,Boutique Milano,Verona,2022-07-16,213.36,Lot-145,0,2023-11-24,High,Yes,Sunny,1
094fcefc-507e-47f6-b812-69eeaa7dccf4,2021-02-14,363805,720565,380404,7f35bb5a4643b452bed49de5e1ebb9f45e703b070b655bbfb5c7c6d951a6c5ec,83de4e4928ce900f2beb264119686c6c365b5b32af755ed6df52b2ad7f3d9a10,Quick Ship,Boutique Milano,Venezia,2024-05-02,229.61,Lot-151,0,2023-12-20,Medium,No,Cloudy,1
e4ee06f7-940f-4be4-8f45-e14aad202dd3,2021-02-23,995621,382761,232376,81ca0c6361b08a763956ea485bc898826f55e3274975e4a55a507b2ecd8e606e,fb33e14f6f2ed1702686158b4deac7927f109858819a74d28c8d3ce260605e10,Direct Logistics,Boutique Milano,Firenze,2022-07-25,256.61,Lot-182,0,2022-10-27,Medium,No,Rainy,1
7604aac2-04d9-423e-9c3c-07b433a46160,2021-03-07,279434,839650,809947,57fc3f1b124b5fcbed3e2b956c59a555a03313a8ff09341a5eecd47c04ce1938,c335ab44059ef41246c8a374dc62f646c57c9272bb8469326250436e65d683a4,Global Move,Boutique Milano,Torino,2024-02-20,211.48,Lot-128,0,2023-01-28,Medium,No,Rainy,1
3294625d-c700-41a9-ac2e-d19ff54d4f19,2021-03-29,51507,642736,197649,21c006afab7dc6e98211e88d8996617f830c3b767390b47bf80de34f1fa57691,f7d1753f3b45815aa9688438e133bbab9c5cc16ea13103c7dab482441187e98f,Direct Logistics,Boutique Milano,Bologna,2023-11-22,164.29,Lot-163,0,2023-05-21,Low,No,Sunny,1
bd54283f-0c3d-45bd-a98f-0a7d799d789e,2021-04-04,35013,243128,936446,42ce5b4513b8ebac46c81ec8e23034d23ee948f72c09906ad6893c6deb534daf,7b5d8fa71ecc0485d11c0e1055a93c9d93e3f9a49a7c0f5989f1ea7b689aaddd,National Cargo,Boutique Milano,Bologna,2023-12-31,270.41,Lot-154,0,2023-05-19,High,No,Sunny,1
1a3a1b64-626f-4f12-82fe-cf110b2ec53b,2021-04-08,110265,283003,476092,c637f9b02d1800fe74b8fadd54e7263b29cf77031cf17ea9abf8f53674ce520c,588f06a3b5df00ba59e393b02fb70163a7ece8af5a579449a1ccba3c419af2bc,Global Move,Boutique Milano,Bologna,2022-06-10,230.15,Lot-195,0,2022-12-13,Low,Yes,Cloudy,1
cecf52ce-a916-468e-b0b6-0e71ef4278dc,2021-04-09,701626,523902,234469,a112b895d668497a4c8e3113737998fe3c1316b2aa55e733881c201342b00f61,1e30a6839d66d926c0fb44f50ee66ad7bda9c72091eb56b0ecbcb372415b6512,Quick Ship,Boutique Milano,Padova,2022-10-27,192.64,Lot-189,0,2024-01-05,Medium,No,Sunny,1
92c2c014-21cb-4b4a-addb-2889b111edbd,2021-04-13,908844,220513,900166,ad343584f1c5010c9d33dcb5962b140adff076b83befe81956e531ccc586f9e4,c85663007ff48dd9f46aa96851275535aa435ddde58db8de36dddd99c0b8f1c8,Logistica Italia,Boutique Milano,Genova,2023-11-21,297.14,Lot-169,1,2023-06-09,Medium,No,Sunny,1
9a61e797-8de1-47a6-aac2-808868bca285,2021-04-15,630857,667925,894682,0b7a3f64b7641d57ff55a532c43d3ad6f2534f623ba5dfafd5306ba086ca50ff,c92632e7f18ac083258e03abf0396cd7ea63b66cfe8f177a947b25daa994a74b,Quick Ship,Boutique Milano,Padova,2022-07-24,331.57,Lot-101,1,2022-11-13,Low,Yes,Rainy,1
818ea846-132a-4973-9635-c2881828045c,2021-04-17,655891,986891,101876,f9c2775a1702e249c7fb4fa39e87a2e1e9b4c4edf062ad2751813bd2e9c3fdb9,310a2c097f38990cc5a9187e37df1a2bc917547a3f7f3e66d9a548bcfd4b0f7d,National Cargo,Boutique Milano,Verona,2023-01-08,262.0,Lot-161,1,2024-04-22,Low,Yes,Rainy,1
72d36f67-3cb5-43ba-9489-0a2ef99c0e77,2021-04-22,303660,121426,469365,f3d1a13573b3c296895df5c5cd1f10ceafba08697ef9eaf4e86680233996d780,fa4cd4bdd8d2b87de506838454ccfd4dbdf73a52ccfa8b47eaed1ac6b3e95b74,Quick Ship,Boutique Milano,Milano,2023-06-15,337.02,Lot-166,0,2022-07-02,Low,Yes,Cloudy,1
c8128b25-178c-49a6-9b56-d084eac3e06c,2021-04-27,942830,814272,850192,e6196dc74b2b60ef8e6573b62685f4e0fd4401168051996a09db0d83df7b55c8,18a8d5914eb90ddbd0d9970ff43f5abf042744baa033b7666dbd35ff769ec967,Global Move,Boutique Milano,Parma,2024-01-25,217.52,Lot-146,0,2023-03-14,Low,Yes,Sunny,1
741ba2f8-7338-46a4-a8c2-aee34725dd4c,2021-04-29,919287,971904,619155,3293ec72eabd5535dc7f25acb1170de145ef8b5dc0a53332826be9720c178590,7eb4ee5867e31611f9dcc279c1892addc8805fbf3133067abbdc71f57137db29,InterCity Courier,Boutique Milano,Firenze,2022-09-08,228.23,Lot-155,0,2023-11-18,Low,Yes,Sunny,1
75d0e200-63b1-42bd-b04c-fbfa1ddf38f3,2021-04-30,926137,253987,796738,46df8b84e3bc2c4f6f13bb503d7ee5a669ca4802ea72c387148a865cababbc80,0814a1a1fb1eed5b6d1d948439e5f026e659f525966d36402ea4212b51ab76a5,Global Move,Boutique Milano,Venezia,2023-12-26,349.95,Lot-112,1,2022-09-26,Medium,Yes,Cloudy,1
0d712fae-7018-49c7-90cc-13191401f3b0,2021-05-04,888912,955694,951652,fcf730b6d95236ecd3c9fc2d92d7b6b2bb061514961aec041d6c7a7192f592e4,53353181e40f1d2e654e214673915e0c9b3e15d51f66c0fa1189a53c8f1b9011,National Cargo,Boutique Milano,Firenze,2023-10-26,342.9,Lot-157,1,2023-01-04,Low,No,Rainy,1
eec4e975-d3df-4df1-8425-da8afbd93971,2021-05-21,726182,755896,991635,cd3434aee76dbebe7704aa0efce4c10ccaba7c9e982a64b128878e53671e0914,61ed0bc9617f4f1e4769a649e9f8d82cc9aed1e8ef194ffa35171c0c67109aa7,Global Move,Boutique Milano,Padova,2022-08-03,162.84,Lot-118,0,2023-08-18,High,No,Sunny,1
4136b837-f471-4458-9ea2-62373bfe0c5a,2021-05-28,379933,253927,522600,c7f551cb98cbd4813b60af23b7215aec0edcc502bfdb3554b5f9fcff0560401d,ffdc7239e290c34a7c2a86721e13235f561063f4e2765fdd40fca4258e03648c,RapidWay Trans,Boutique Milano,Palermo,2023-08-01,257.42,Lot-153,0,2023-09-01,High,No,Rainy,1
79405024-1855-4530-beb2-ef804ebc5b04,2021-06-10,814320,48648,274782,771404865194ad3a541524c45003fd758e17ff142862402376abc57f183debd0,b77851b9787f5c62b52947656caf6a1949e5d7eafa2c04a95a61b150ebc67b16,RapidWay Trans,Boutique Milano,Firenze,2023-05-01,196.52,Lot-106,0,2023-11-07,Medium,Yes,Rainy,1
e74b7fed-84eb-4690-9919-74a043abc929,2021-06-13,487720,534601,176056,09fcd73d705bf9ceafb7c4efc8447948a3d76e1f265cfc28c078aab247ea8061,246f181c12c360916c5ef19883d6d25c343a19fccba93591df88cd0f66c0763e,Logistica Italia,Boutique Milano,Padova,2022-05-08,330.99,Lot-103,0,2022-10-08,Low,No,Sunny,1
08ea70ba-a0d8-4b80-afea-611a740d33cc,2021-06-26,660977,506137,703433,ddc1e1a9b5191cb8141d902694e6a817619c0bc5790b5ea0f55ed0b641cb4a94,a29ad7c26f5863667d81c6b84ecb4dbfab6594ace2cd1cda9107a703cce80e9c,Direct Logistics,Boutique Milano,Firenze,2022-12-29,289.6,Lot-163,1,2023-03-12,High,Yes,Rainy,1
34dd3faa-ec55-4f67-b0ab-9f8fbe398e57,2021-06-30,755827,978725,403180,78dc4869325e5539ef35a5aae6d4c8db2fffc3b2eb6f8c2eb3517de4548c201f,bba3831503a68b999d50ce134ad28b4bda91d480869e759034c991e1f25d6723,Logistica Italia,Boutique Milano,Firenze,2022-05-16,224.43,Lot-117,1,2023-04-26,Low,Yes,Cloudy,1
afa2a4a5-d338-4b01-a398-467703941e43,2021-07-03,656391,219741,122713,42d2bc397e8c8b414189c66f2c752a1b943dec8d4ac204a1e2e17626019cf895,83552d4e82e12b19c8b3a747be675ab46bea43673feed1cb3300e149fe2b6c42,Global Move,Boutique Milano,Genova,2023-08-26,166.52,Lot-107,0,2022-07-02,High,No,Cloudy,1
a8d2e321-965f-4e98-9fc1-7f403d08c451,2021-07-09,886695,446094,822622,c92bbe31d435630c987b58895d392f8013633c1369c89b4b12853a51e593cc82,53f2ebd2d4674e17b00f2b137e26b3db114c01f09a7a2b3c9075a0c44839b9f1,Logistica Italia,Boutique Milano,Palermo,2023-01-09,208.69,Lot-155,0,2024-03-09,High,Yes,Cloudy,1
a5fa8889-c80e-4cae-9b1b-4e98c23392b5,2021-07-11,981996,569061,883187,1378d802668e0355cd571a22eb20dd54add63821390fbec5147b78885d355194,16654db1ba848f44ebb91bf5c381b0d97abefc538179122935b4d1844748a960,Direct Logistics,Boutique Milano,Roma,2023-03-08,271.6,Lot-157,1,2022-07-28,Low,Yes,Rainy,1
773da847-3012-4aff-ba52-b7a6186d3f15,2021-07-13,870765,703049,100793,b1731203f9f13905e6c5f2407a68a64ce2a760e091adf2c30f133e3c5ac66e51,eee373fa0a542bf4e1c12b08e0fbcba306dfa08676f0db5c5b079ae1b363ac87,Direct Logistics,Boutique Milano,Genova,2023-04-29,190.91,Lot-119,1,2023-02-10,Medium,Yes,Rainy,1
8d8c53bc-76ef-47c4-ba96-e429e6559763,2021-07-16,303956,337531,363835,f40eb4c8d8c7cc1ac108f33090220a5a02dde52ffcbd100ebb2c5e31d8cbc126,c5344e7efe0d34a4a6c7bcae72abc622f6d982afa37511faf6ab819828a4e1e5,Quick Ship,Boutique Milano,Parma,2024-03-20,233.74,Lot-140,0,2022-11-05,Low,No,Sunny,1
0750b152-1c6c-44ee-a262-f011e6b16fe3,2021-07-25,655395,243741,509035,abc8d8a81b69e54e1b56dfa929ced215474de7e4165f03b7b1585ca528a168ff,5fd3ec2814ced82ad281d70b44309031331ce33099e8ea37f837e708d207b845,Global Move,Boutique Milano,Milano,2023-04-16,279.6,Lot-189,1,2022-05-12,High,Yes,Cloudy,1
c24e6e00-831b-45f4-983e-a45d74459e7d,2021-07-29,202030,978225,170586,c5cfc21bf20f9d8b79d106dfcfe23b4ddabbeef5e27b4ff57d5f2ff901044343,f6fde4f413c999771ece30a19c0a9bf8fdeebbb3a78a5ded39bb57faa182f802,RapidWay Trans,Boutique Milano,Roma,2023-11-28,308.95,Lot-167,1,2024-02-14,Medium,Yes,Sunny,1
3179fc24-510c-465c-9fc3-1c417cff5775,2021-08-07,543498,337958,357429,688018f048ad2cb5225d42e80ffd34817ad94a6349bcfdacdb3a81b736415de3,aa5885ee1ef9e2ae2e52b287af1857a881b13c53eda5f46061cf559daed5f557,National Cargo,Boutique Milano,Padova,2023-12-17,250.16,Lot-177,0,2023-05-06,High,Yes,Rainy,1
da8d3ac9-9e19-4361-be5c-edbe2d5511ef,2021-08-13,738882,549381,894969,78d8b58d353ee7976269a73c4c569b09afebca8086f90b13ba6dadaede6df177,fa186f0e244f50ad439274457dbf3bd16772355142292130893ab40be470fcd6,Euro Transport,Boutique Milano,Roma,2022-09-01,190.63,Lot-166,0,2024-03-28,High,Yes,Cloudy,1
f155a7bc-565d-40b8-ab1f-227dabb23b09,2021-08-19,205475,331034,284903,b989aad6816bff206841cf6b6cdbe3dc5551f979fb8bb2f3a0b84e0a7cd95856,dfa1a1f6c83a14ff531f56279763eb34732db06307aa6c183b61c1f0db18b130,RapidWay Trans,Boutique Milano,Napoli,2022-08-23,267.8,Lot-110,0,2022-10-22,Low,Yes,Rainy,1
d887e54f-5c8f-4ec2-8b28-9ab3fb543f19,2021-09-16,599402,270405,515983,11ac139265c22c17ecd186299369c3cf711f44bd63424880bcc4617c4c8c0f98,01ac2b4ce9510e51cebe973390d1d3ba5748082d11454c70d987e8b4ce20011d,Euro Transport,Boutique Milano,Padova,2023-07-14,343.59,Lot-136,1,2023-11-12,High,Yes,Sunny,1
85d79c4d-3047-4790-a025-de6d336566ae,2021-09-21,591148,75888,680656,85ac4b77d899d1a3d20a2d943e7215bd2d30f149167d55ec19b17498629217dc,0e377ddec296ebd8afdcf6eac329e9be02ff2bff19f823839e57ec19559e1b57,Direct Logistics,Boutique Milano,Venezia,2023-04-07,332.21,Lot-191,1,2022-12-02,High,No,Sunny,1
c32c0846-cef8-4bd8-a953-2327b5e5c51d,2021-09-23,639046,739533,478986,999ac5aee4eb2f451b4c4181ed36376bfd5fe45080655b4cc1f5009115450bb1,ca2ab849b06b15c186d151e2e8b72bd4c177808d8666850643c0acba5d8eb410,Logistica Italia,Boutique Milano,Roma,2024-04-25,290.05,Lot-138,1,2022-06-02,Low,No,Cloudy,1
4006c785-e49f-4381-acf3-41e06900e399,2021-10-16,21621,458928,379634,1c94bb2eebe73931a86e247ebec2d127901ef4736eef6699afb67e93dafea1fc,7c2151c34c364ffed7a6e588a889c66cf8edbf619f8292fc26450982a6907db2,InterCity Courier,Boutique Milano,Torino,2024-03-12,266.3,Lot-151,1,2022-05-14,High,Yes,Sunny,1
351c0f20-3225-4a23-83ba-05d116de58c7,2021-10-17,299181,887734,650824,f7ab94d65b5de050204f60d107f590b108a380a7678c58de38a1359c1cbe8bf9,4b3c725715402ff76a7e49271ad201c2e5c2385f7f260ea190f6559761f773e0,Logistica Italia,Boutique Milano,Milano,2023-02-18,304.53,Lot-148,0,2022-06-30,Low,Yes,Rainy,1
c0426a72-796f-403b-82e4-d1e2dbc4c886,2021-10-27,695141,753698,573390,fdea9dc101356a3062760973410e366a0fefed90458b30ff75de5d32798b7f0f,eeea588231a74b16720bc6493d2340de9f1f27dd0bdb4f797a75ea0afcd79613,Euro Transport,Boutique Milano,Venezia,2022-09-01,232.89,Lot-105,0,2023-09-21,Medium,No,Sunny,1
0dd4869c-61b2-4512-b034-abbb4821b680,2021-11-01,132517,15399,993483,c0fcc57cec74ecc88aeba110504b9a1ea042c8039d07948be15c5746045a4c81,9303be5bf127bca92693596e2d2f14bcd9a8069016481db8d93d61ead840c124,Direct Logistics,Boutique Milano,Parma,2023-06-01,297.76,Lot-187,0,2023-11-06,Low,No,Sunny,1
eb6ce5ff-0e63-442e-b057-7fd7497d09fe,2021-11-04,327179,526826,992147,e37547f47449111969f4a4ae99c24379eeba6fcfd0c13c0ce715be4707d78b2c,640a35d28ad3e1c6237a7b764c5457159e5a7d9534480242c3021e28fa84cdf2,Direct Logistics,Boutique Milano,Napoli,2022-12-28,246.12,Lot-149,0,2024-03-20,High,No,Rainy,1
a6f6c24a-443d-424d-bb91-5f76827a88f6,2021-11-07,441550,386850,585704,e07af01f5f13ebd0071edd4fef9912728bf2ddfb1eb1dd92b590b875eebd6572,f9a5db8e3d22bbb37c0472fd64793a18af3f062b9c5d3c20c7ee0e105c59f606,National Cargo,Boutique Milano,Parma,2023-01-30,277.51,Lot-177,0,2023-04-17,Low,Yes,Rainy,1
0004d179-b691-423d-be91-ba7c34736b1c,2021-11-09,301421,328617,809493,31ec217f720abdc41ececc6c94da7aef81c9352c8e42108a0d0f1ab318ac03e8,aacf396b9087212f3bda89e36a0c8023d81e451e5f0de2c0b9460d627208a04d,Direct Logistics,Boutique Milano,Parma,2022-10-22,195.37,Lot-129,1,2023-06-17,High,No,Sunny,1
9d5469b0-3273-4a57-9ff7-a30ff02eab15,2021-11-19,369769,197199,561281,86414da41f1bde48cf6c621c308036aa911b6da3c9868c1bdd76e5bcfd612467,c70a757136d29ed6a0dbe69313f1f2a5bce4e8f3c18a79dd3a4eeab1ce59e262,National Cargo,Boutique Milano,Parma,2023-04-26,352.83,Lot-169,0,2024-01-29,Low,Yes,Rainy,1
1ab829ff-e283-4816-9fca-1a260ca140ef,2021-11-28,842744,891270,906599,bd27894721537db8216f9df32747cca51b1be4a3811f903cf4dd124b01db9a0d,dfce0d80f6730cd5c10edf55bfcfbfbb22c677a2bcfcf5213b36e66a6b00211d,Logistica Italia,Boutique Milano,Milano,2024-02-10,272.54,Lot-117,0,2023-10-18,Medium,Yes,Cloudy,1
218172dc-3436-40d8-b83d-caf0b5f5f64a,2021-12-02,517586,280384,657209,7d10c902b7bbc59a1a32fe1ab0beb5ed7fef5f7d850546d9a0326202788a5e1f,be13f6ff44c342fb3f5ae8531697ecbad927d9e719665309efd7fea6d0898a35,RapidWay Trans,Boutique Milano,Verona,2022-12-25,248.37,Lot-160,1,2022-06-06,Low,Yes,Sunny,1
0617e018-37af-49d7-afcc-249489fbad24,2021-12-04,206473,745347,987657,8788f1ba95978819745b66807ec588850eefd0210456b9f1d7e6339b83dfff8b,c6ca19e64147e7b2661cea3078bb94606d1d4ad2ff9692c328c2b50d73fdeb3f,Logistica Italia,Boutique Milano,Roma,2023-05-28,178.16,Lot-141,1,2023-08-31,Low,Yes,Rainy,1
159db630-1fab-40c1-932b-bd9506a54f55,2021-12-13,677167,210485,237103,58a07699b7ac0574adeb8b9c7aae397377eb9fcf3d57328b1ae16190947a71f8,9a5d87926c550a2c5feab478593055211f8077eaf80ca5292469bbe99e1af343,Global Move,Boutique Milano,Roma,2022-12-14,306.7,Lot-148,0,2023-01-08,Medium,Yes,Rainy,1
3d14ae0d-2ef4-4494-ac8c-915152b3a781,2021-12-18,591293,989049,670182,a295dcf2dbe188e4c979ebd8494787e6dc643a609de17beed0700c7ffb1d3611,352e32ea57a0ac9f2b696b8c34a0c961b4b18b666c8d78b9d2148c1931e9bc7c,RapidWay Trans,Boutique Milano,Napoli,2022-09-11,251.07,Lot-167,0,2022-11-14,High,Yes,Sunny,1
dc6cebfd-22e2-429b-84f7-9a6be04a91e1,2021-12-22,843400,11047,252096,928b02d0ad444e42d51029c70b1264689db499612ed63140b1984da4e53d60a0,262094ed24613f8c6f02e7cb6c1e3e49c8f33f4f53fa75216ba8d74b72903550,Global Move,Boutique Milano,Roma,2023-03-13,246.83,Lot-172,0,2024-01-28,Medium,No,Cloudy,1
55c22fe3-7bec-4afa-99d3-64758c37e04a,2021-12-23,710248,47709,408856,f26458eedbc74a034567f2480a4d758c525b86f0a9188e7fc2ad1188f9edfec2,14b8a29deae32e31301ee8212e73bb27a4cb6494bcd82646d1218d47bb3a66fb,RapidWay Trans,Boutique Milano,Torino,2022-11-20,252.87,Lot-155,0,2023-10-06,High,Yes,Sunny,1
e9216f02-c76e-4492-a34b-a01befdd34ec,2021-12-29,649492,144890,407450,97f4c9ed4e3e6cbc0c13022d0d40d2aa1533cb4c3889b82fa0202362f0fe9e04,cc68dc7415c848d9debb2462d57f42ccbd3a2bc273a7e0d9ed2dc34db6ae0880,Direct Logistics,Boutique Milano,Torino,2023-11-21,165.84,Lot-181,0,2023-05-18,Medium,Yes,Rainy,1
1b6a092e-e93d-42dc-96b6-b759e6cbf3b2,2022-01-23,686330,189764,911164,4241c69ee29a0953383ea9c9064dd17e3d857e54b45b119c9dd9a2be51f45c48,02d153fb046c86aae479abc09ae7cf48a0f220a10eff67e4960bff4426ce88c8,Quick Ship,Boutique Milano,Torino,2022-10-20,254.53,Lot-163,0,2023-09-14,Medium,Yes,Sunny,1
f697ff2f-463e-4551-b9bd-f9a350dcedd0,2022-02-02,729312,525969,464944,95e405d0e1c88943f30ac554e8f933f427701e77f907c8051bb6ba80ebeaae88,a31c917529fad1b860c8e46c0583e8b637c5978de01926b16c936f3a87a61aa8,National Cargo,Boutique Milano,Torino,2023-10-29,305.97,Lot-142,0,2023-06-04,Low,Yes,Sunny,1
bc1d898f-e5a5-49dd-b2af-cc5abfe68fb4,2022-02-07,141008,132492,233691,d2dac39e5c333362bf61931d1ffc48c753b28b5b37106ba719c50a017b5613a6,d0ee2a0cbefeb008ba2c1ced87b2dc94351b014f610ea4c3bab27a150e520fa2,Global Move,Boutique Milano,Verona,2022-08-25,246.01,Lot-132,0,2023-08-11,Low,No,Rainy,1
4def00d9-fd68-490a-9802-ce71c3f6813a,2022-02-20,351233,324089,660093,84683d50431511eb801ebf37db7b4bb4141ec57804ece3e679836eba4aac65a1,82b12fba700b12756efa0547199c4cef9fc255f104ac499815834cedc817013d,RapidWay Trans,Boutique Milano,Napoli,2023-12-23,200.52,Lot-106,1,2023-08-11,Low,No,Rainy,1
91b238a4-6075-4140-9edd-9caec8b99b7d,2022-02-27,915832,547262,558817,a76a15d1aa9321f7fec925c05fef625ec6eb1f652018cbf46cd4343262fd9e1f,82441cd63e669294aeaf45b84f0e7671039390f3abfac004e60a5a2cf12534fe,Quick Ship,Boutique Milano,Genova,2022-06-01,213.61,Lot-101,0,2023-04-21,High,No,Sunny,1
9ee81ba9-801d-4015-82ca-c1b7ca643872,2022-03-21,536516,133858,198953,dd88d7c9f8e295d1e593656356e30e7eb9fe0708fbcbfab582299e5b803b63f5,d299469770eb78a9c7cabfe3188f4cefe10a97cf1a786f8c3e8ade4d932f5ca4,Logistica Italia,Boutique Milano,Verona,2023-09-16,202.58,Lot-194,1,2023-02-16,High,Yes,Cloudy,1
a7d62436-786f-4c03-94f4-55c5cc037935,2022-03-22,664748,378312,291335,a028ba77c91e71b107512d6d0bc79c6d9cd8c7c13cda5f684ccd3d0f2b99fb65,e4be8a8132189f7517868e5bb29b80d8a1fc48137e7dcbf6fc69d4d606dffe80,Direct Logistics,Boutique Milano,Genova,2024-04-08,276.23,Lot-104,0,2024-04-21,Medium,Yes,Cloudy,1
0f3a6029-51e0-48c4-8d7d-06544203d544,2022-03-26,128591,985591,453918,ea6f8588645cff7318d725ca89845d0f768c68fcea0c1dd715c567425e437157,643f2c3673eea8ce96dde3fc0401fddb428dd3108103eb3ce389105b66c3de19,Quick Ship,Boutique Milano,Genova,2023-03-13,369.33,Lot-149,0,2023-11-06,Medium,No,Sunny,1
49798b13-c325-4625-bf33-d4da2e129779,2022-04-01,634737,33,413760,107a54ffa2154d1bda226cacc170949b18248ce27c4833856c4a8ea023e588f4,d1304906b6884a8ce78906e7600b97588fd4874a6cca5e842d1ac6fd66989a71,InterCity Courier,Boutique Milano,Torino,2023-11-06,220.93,Lot-189,0,2023-06-21,High,No,Cloudy,1
22843ae8-4d59-461e-bd49-a221aad10aaf,2022-04-04,53924,282795,177824,cea845b8b0a354a9cbd0ed1b64b6f54efe6860cd07373345b98a39933fcfbe5b,84dbfdbc609eb4d8d3e6a8e3e088a8768bbcdccb54203ed6eef1b44d296c487d,InterCity Courier,Boutique Milano,Napoli,2023-05-23,228.15,Lot-132,1,2022-05-30,Low,Yes,Sunny,1
fba3a891-99a8-4eb3-9a59-24f2ab87ca8d,2022-04-05,986315,433977,120455,3c905b696e1394e20728d0ef9fafd3d961277455f844a50060bfd3776cc3b14c,472af8fecadf91f1e1b0b0c8c7f7bb0bafaecb72fb582eed89a375efcc1f38cb,National Cargo,Boutique Milano,Torino,2023-12-30,236.25,Lot-160,0,2023-08-24,Medium,No,Cloudy,1
54bd0291-5459-40b2-937f-e04dc4532c58,2022-04-23,12402,837501,729545,9edbfd2e82b0e91a4584f6483e9aa0255a6b55414cdb30f175a6536769de3ae0,ea6953b391e73b099c9dc65c085edece57e83570b621bac2f4181b3a64fc0315,Euro Transport,Boutique Milano,Bologna,2023-06-16,211.3,Lot-110,0,2022-10-10,Low,No,Cloudy,1
344ba65a-8f14-44fc-9e98-40eea5ebfe93,2022-05-07,111679,664404,728020,fa1e489cce7831d7a8399486d85b42396653f017dc424d1fc9c3035fea672d1b,0b192899a169b22af53bf805260a11e55841b8e375ccb451727cbc87228a5078,Quick Ship,Boutique Milano,Venezia,2022-09-19,197.01,Lot-110,0,2023-02-11,Low,No,Rainy,1
2002cac6-9ddd-42bd-b356-05e2b382eb74,2022-05-11,673941,733055,634344,17f22de27932f29cfb935c32d7798f50536c22079dd01538b5886364639c7245,f526cb704db21b9f6e5dbcaa69d09d6f3ae37cb16a6fd682095dd49128b0f8fc,RapidWay Trans,Boutique Milano,Parma,2023-07-24,225.08,Lot-171,0,2023-03-19,High,No,Cloudy,1
d5ab42e9-5699-4a0e-b80b-bf6ffe2a9db9,2022-05-18,752444,306976,892047,f390768630bd43656b71590a0f93626d7a7f8a4a8a5723e550e262925c31819b,7d396dd3389ad9ff044b66e935f00b5ca5af084004c1d2b302a0ca6f08f365d2,Logistica Italia,Boutique Milano,Palermo,2024-03-21,312.64,Lot-114,0,2023-11-27,Medium,Yes,Rainy,1
2d16de0e-5783-47bd-820d-71703193bfbd,2022-05-21,184711,247097,689136,3953a4651f105258056899c16cbdbd326696f2b4c5fe7f2f59feca90c1a854a0,f6c188f18001b9c71916363fba0d0cec81f350ac20b6d48b524932653667140e,InterCity Courier,Boutique Milano,Roma,2023-02-07,284.32,Lot-101,0,2022-07-13,High,No,Rainy,1
86dcb4dd-7320-4b59-a603-813d3acc1607,2022-05-26,366306,176383,921755,d820223c75af9426d1da4035879e6b4405d30f40d59a156ed66d921f7d9025e7,fd05798e30308628e632eab92df290d23468dea53b220f60ec0f7034bed8db20,Direct Logistics,Boutique Milano,Genova,2023-09-20,247.64,Lot-169,0,2023-10-10,Medium,Yes,Cloudy,1
849b1bc6-6223-469c-8c13-c72a5bf0043c,2022-06-02,949703,713426,801103,80a059205dc5d239fc4fb3f6706877bc1a3f7338db82a2271d9ff7658e4a64d5,9d98b42dd9fc80f325a5f014e39fad6b048e218e712d783e7e7c44d43c2bf2a1,National Cargo,Boutique Milano,Milano,2024-01-18,303.69,Lot-145,0,2022-05-21,High,No,Cloudy,1
f6d49b68-f72a-45d5-83ef-d17fe2e8ffed,2022-06-14,888006,968922,435313,aa410659214a493264eaf8428f65ef977e94edc11f32c191ad611f6727cf390a,00e25b44df1509b7e29c3b4fec14d67f90ef73b0251c13e7dd62fd6c5e8d29c7,Global Move,Boutique Milano,Firenze,2023-03-07,206.63,Lot-197,0,2022-11-23,Low,Yes,Cloudy,1
329a1e29-8180-4bee-8658-a55da3a212ef,2022-06-16,783591,12355,609824,dd982dad377f946531684f18a9e1bea5481887ae2e6c5e033166aa72246c2695,cc3b1679df1c4104b476efa41337b94f979eadd3d1b9a2c69739cef9e45fe74d,Direct Logistics,Boutique Milano,Milano,2022-09-23,319.7,Lot-160,0,2022-07-20,High,Yes,Rainy,1
b0be2359-bb94-4671-9c5b-62696e552ea7,2022-06-18,265775,277742,359590,01e27fc59a8cdd48bf3111d52b581bf36e46215d135d7e5bb1b3020c7c580bf0,d042dc8da0bc0dc3d8c1e3663f8795f2ecba0c6ef62ba536142914004c0288c4,Direct Logistics,Boutique Milano,Parma,2023-01-29,201.94,Lot-187,1,2024-03-22,Low,No,Rainy,1
