Product_ID,Production_Date,PublicKey,PrivateKey,Seed,RandomSecret,TransactionHash,Transporter,Sales_Channel,City,Sale_Date,Sale_Price,Lot_Number,Return_Frequency,Counterfeit,Date,Traffic_Conditions,Supply_Chain_Disruptions,Weather_Conditions,Is_Counterfeit,Transporter_Risk,Sales_Channel_Risk,Predicted_Risk,Adjusted_Risk,Risk_Category
0ce32301-735b-49fb-9c50-6b508ab06a04,2023-12-14,781693,641862,439654,016c001481b64d8e3aa10f796cee41338715331445a360523bd4a59e6faba359,6e2d77c8b39cec79d1b29499e0103e83c7143b3a74ecc0a62359f0f61270ea77,Quick Ship,Local Market,Firenze,2023-02-24,265.12,Lot-180,2,0,2018-05-05,Normal,Natural Disaster,Rainy,0,0.3342776203966006,0.2603092783505155,0.3342776203966006,0.3342776203966006,Rischio Medio
22e65348-4d40-4a0c-ad3d-7fe39a4b3534,2023-01-11,289247,11816,750965,72f918f3637671bc671c9136051e30a6336f8612de682065f5f064c0adcd986e,6deb9712c27cec54370f4cc93b3f2ec6ccfd488281cec6fb9aff303ccd2d9581,National Cargo,Boutique Milano,Bologna,2023-05-04,426.67,Lot-198,0,0,2018-05-06,Normal,No Disruption,Stormy,0,0.26558265582655827,0.4585152838427948,0.4585152838427948,1.0,Rischio Molto Alto
a80e8255-9832-4893-8a4b-4bbd191deec7,2023-09-14,657855,942820,942748,647a81f3e8ff0503efc5fcacdd55519c2602f580fe516f65e169c43257fba85b,ee5e966250b546896d481d4b3c3c4e93e57ca5367d651e6fac95bf4b97177936,National Cargo,Negozio di Roma,Venezia,2024-01-21,238.94,Lot-138,0,0,2018-05-07,Normal,No Disruption,Clear,0,0.26558265582655827,0.27647058823529413,0.27647058823529413,0.27647058823529413,Rischio Basso
11e985c9-26b2-4c8d-87c2-3c59ad99eefc,2023-12-25,16719,804726,354842,68ee60e25ed7994892dfa45324990ae7330706489dec9ba01156ddec8e684adc,40c7dd863ba25a51f05f3c2493efe4201c0a0e55dc3dd051b1e4863d61d3695e,Logistica Italia,Local Market,Venezia,2024-04-09,255.9,Lot-135,0,0,2018-05-08,Light,No Disruption,Stormy,0,0.24479166666666666,0.2603092783505155,0.2603092783505155,0.2603092783505155,Rischio Basso
7012d0e6-6d39-431f-9195-e56b584c5167,2023-12-28,860789,553020,359786,30cc97884720141f6892b83b5a43cdb388b11490185743f937c20687fc0693ab,7166ac24ec29acc398d84fea515b9954eae208e973b9c6df2017f905bfca5e08,Direct Logistics,Amazon Italia,Padova,2023-01-26,161.3,Lot-128,0,0,2018-05-09,Normal,No Disruption,Clear,0,0.2914572864321608,0.24875621890547264,0.2914572864321608,0.2914572864321608,Rischio Basso
05c1b1cb-188c-4dc8-85f9-e3115936d2b3,2023-10-01,864595,114363,972266,0c797922306513b186ee1b86a43afdfc15bbc571db41258fb22b14086c63ee96,eae3d754f91e8b57ba32892de277f74f907dec90efa44d249ee747fe0ff82e40,Direct Logistics,eBay,Torino,2022-10-05,266.26,Lot-140,0,0,2018-05-10,Light,Technical Failure,Foggy,0,0.2914572864321608,0.2409972299168975,0.2914572864321608,0.2914572864321608,Rischio Basso
e23abe50-67c0-426c-ae62-4cc830f579ea,2023-04-13,988154,227094,500328,ec722204ed4a7ca442d4a255b96f87cda88549c2ce3b72e2de4239313214c089,a9adf6ccda588b8f3a7afcf7f3b56fa63d854376cb8e04d2838ce0200ca2622d,RapidWay Trans,Boutique Milano,Palermo,2022-08-30,304.03,Lot-109,0,0,2018-05-11,Normal,No Disruption,Rainy,0,0.2560386473429952,0.4585152838427948,0.4585152838427948,1.0,Rischio Molto Alto
bae6e668-a342-4acc-973d-88b6ec996a6b,2023-09-29,755026,687098,462510,16c3f64e0b71a3baff737d8717a16b9b0c95327c1fd47c6d130c173a50a26c19,003eb68dde2305972ccd3d97e3dfc184c38dac1ed8e73c78b21e34f5c67ab954,Direct Logistics,Local Market,Parma,2024-04-13,276.51,Lot-189,0,0,2018-05-12,Normal,No Disruption,Rainy,0,0.2914572864321608,0.2603092783505155,0.2914572864321608,0.2914572864321608,Rischio Basso
77188619-5697-4d76-b3a3-d395fa4edc83,2023-04-02,519653,68273,106959,e67578df4b66ca1d8e706d9b9d24845481cfb8418a945531b10ec3a94c897bce,93cd77a70d03eb6010cb040963bf9482e97853d45ccfba7071291d6e8d93dece,Quick Ship,Direct Sale,Padova,2024-04-03,208.17,Lot-127,0,0,2018-05-13,Normal,No Disruption,Foggy,0,0.3342776203966006,0.012096774193548387,0.3342776203966006,0.3342776203966006,Rischio Medio
508c1fee-1add-4861-9bf2-539fbd0fd5d8,2023-03-30,71855,180711,747670,78490be0c2a1aa0771aaa2984441c1797948df4bb970ce52d36319af9cd91181,bf2798f17014157d53e9e63b83aed26a5dfa160296555fb689a77c2385cfde2a,InterCity Courier,Mall Outlet,Torino,2023-12-23,163.08,Lot-158,0,0,2018-05-14,Heavy,No Disruption,Clear,0,0.26409495548961426,0.2647058823529412,0.2647058823529412,0.2647058823529412,Rischio Basso
54400b49-c3c8-4438-b5c1-ea83d8eeecfd,2023-07-30,428001,536597,805246,7437fab86cca98adaf321fea6713116232b48c50556e76c8e79ed266aa09ec87,d93d6e6a9a5a652172f7eb4bd479654fdacb46459797a4ba14be47c37f3929f0,Direct Logistics,Mall Outlet,Genova,2023-11-29,295.61,Lot-165,0,0,2018-05-15,Normal,No Disruption,Rainy,0,0.2914572864321608,0.2647058823529412,0.2914572864321608,0.2914572864321608,Rischio Basso
2c6542ae-8195-4da8-bb08-f5fab408a99e,2023-09-24,751581,45118,275123,7085601eb4aa5b2c6bb0aa9922c1ee11a08dd93de50e25d510a9591ba4e6a0b2,2d76c086944f058406031263947cc97f35c2551d193723614fa8a0d19fd5c46f,Direct Logistics,Amazon Italia,Venezia,2024-01-15,272.39,Lot-114,0,0,2018-05-16,Normal,No Disruption,Clear,0,0.2914572864321608,0.24875621890547264,0.2914572864321608,0.2914572864321608,Rischio Basso
67bef065-58d6-46e6-9726-1182acdb9556,2023-05-04,809609,821541,627661,053ffe88fa2810e56574a4ab13b93ed231893198a6c9def81b114f42ef31a50f,b687ba87d201b6c6588189b8d709e86bd9cfaebb702e27be479cab04beb6e28b,Euro Transport,eBay,Milano,2022-10-22,261.2,Lot-161,1,0,2018-05-17,Normal,No Disruption,Clear,0,0.24645892351274787,0.2409972299168975,0.24645892351274787,0.24645892351274787,Rischio Basso
c3cfafa8-c05a-4707-ba62-374626e8f957,2023-04-26,682057,866773,114342,d25bccb031f97c38c6cf01a5a9e8d7cccd5e8d83f29dea42b56c5fa978cb7548,9190f57732c5d9f391b7bfcbb56a715f3ba4cd28b830ccf72e0047135816a7ba,RapidWay Trans,Amazon Italia,Padova,2023-01-21,198.57,Lot-170,1,0,2018-05-18,Normal,No Disruption,Clear,0,0.2560386473429952,0.24875621890547264,0.2560386473429952,0.2560386473429952,Rischio Basso
176b289e-0859-4fa9-ad45-32da9a483437,2023-06-04,979192,924037,410384,0ac9ba29afb75fe058e636e99781adc3641bdcbfcc1f01aab747e3309bd76cac,a06ce4215dc9c4c2196dc66468db1492cf006e36f3ee84cfcf4ec4e5afe819e2,Direct Logistics,Direct Sale,Verona,2023-06-08,157.7,Lot-146,0,0,2018-05-19,Light,No Disruption,Clear,0,0.2914572864321608,0.012096774193548387,0.2914572864321608,0.2914572864321608,Rischio Basso
9f7620d8-744a-44c1-b688-143fa5004bea,2023-09-16,838432,433226,776519,524a18b1f90756c910a8fefe7b10f9e17f24e01c4fcd88060b22512dc4c95c80,4be347343672bf07a2d169b6bcf6d1070a73295445de1da71500c79bed70a323,National Cargo,Mall Outlet,Milano,2022-09-29,228.75,Lot-193,1,0,2018-05-20,Normal,No Disruption,Rainy,0,0.26558265582655827,0.2647058823529412,0.26558265582655827,0.26558265582655827,Rischio Basso
58f2ff11-3730-4c43-ab30-493f5f2d55a4,2023-04-15,29376,237000,272443,64d95a76630e5f624f97a80b119f47f73bb945a3f617ebf1d187c4af4b693455,0abdda34017cbd9efd67e545ca10302e07c78ca66951570caaaf625cececfd20,Quick Ship,Direct Sale,Palermo,2022-12-17,257.49,Lot-158,1,0,2018-05-21,Normal,No Disruption,Clear,0,0.3342776203966006,0.012096774193548387,0.3342776203966006,0.3342776203966006,Rischio Medio
d989028c-9a40-4dcf-b4c2-dceacfc0ec73,2023-12-18,454131,737760,381185,f28301545622c6d72fc398b6a1a20c24108b528f88a3e69c49fc8a10b400bdaa,c8e1f01515849d0788203852767042d2a3d2d4aee45ff8fdc1743175626c64ea,Global Move,Mall Outlet,Bologna,2022-09-03,260.3,Lot-111,2,0,2018-05-22,Normal,No Disruption,Clear,0,0.2402088772845953,0.2647058823529412,0.2647058823529412,0.2647058823529412,Rischio Basso
1ae8f458-677f-4ef7-89ff-c463563e8b50,2023-07-23,358939,982496,910921,f506087b80250386088c611d8725457c73b09e5fd121814b4f6cf20e4ba41525,58fd14573055368bc5ac9a3e9fcd088e0542378086379c91f689db12256a344f,Logistica Italia,eBay,Parma,2022-11-11,303.82,Lot-167,0,0,2018-05-23,Heavy,No Disruption,Snowy,0,0.24479166666666666,0.2409972299168975,0.24479166666666666,0.24479166666666666,Rischio Basso
dd81dea8-2132-432c-b7cd-8ba7e7d1c3fb,2023-05-01,909940,283097,982200,53f8a1def2a5075e62ba24996fc1e5f2cc2a77978ec6dc993c7bba56788d1198,77db16f4d4c3d29e379edf0d60ca6d4872b4f2749465c41b0e91a5eea0474b66,Quick Ship,Online Shop,Torino,2022-08-09,366.97,Lot-160,0,0,2018-05-24,Normal,No Disruption,Clear,0,0.3342776203966006,0.25129533678756477,0.3342776203966006,0.3342776203966006,Rischio Medio
3de359d0-96a2-4570-b807-54af167aa67d,2023-04-22,785221,23616,123702,c2ef64e541b69aeb721f8a1694473fec444cc72d9a6615567cbc23ff05a0b84d,00f89da2ea7043cd6006234d3276fb560a25d422db28193955121be85c38058e,Direct Logistics,Local Market,Bologna,2022-05-05,270.5,Lot-196,0,0,2018-05-25,Normal,No Disruption,Stormy,0,0.2914572864321608,0.2603092783505155,0.2914572864321608,0.2914572864321608,Rischio Basso
14a17a13-3433-46be-bf1e-bd65763cc180,2023-03-29,608573,634619,609369,90a26d90559b9a5c27b968534da795162cba0572242e0220f88d5570fb9c5edf,a29d4553d4a42d993c9a7e84157e3f97b0e7253f906bac5764f0159e3f487804,National Cargo,Boutique Milano,Torino,2024-04-19,300.48,Lot-127,1,0,2018-05-26,Light,No Disruption,Clear,0,0.26558265582655827,0.4585152838427948,0.4585152838427948,1.0,Rischio Molto Alto
37190be2-482f-433e-919f-6c10eb2afa38,2023-12-15,772192,727947,278182,9eb06a16b7cc4d513476f3d61c8714a4889fd49f202283b81d49bc193cab6b1b,c44270a4b3e9682968ab9f8f4e3e601e7147f1b849f4295bde5d5b0387e7a1cc,National Cargo,Amazon Italia,Genova,2023-06-20,259.42,Lot-123,0,0,2018-05-27,Normal,No Disruption,Stormy,0,0.26558265582655827,0.24875621890547264,0.26558265582655827,0.26558265582655827,Rischio Basso
459275dd-abe4-4a84-9593-9989b33a5041,2023-01-04,616375,163637,401719,5d233e40a6e320172b524247827019726db7a59928a9823172507493f9f9bd86,22cb6b2202137ed71e5515d7781fd99cba32c686e3b24e52aab934f064e64a38,Direct Logistics,Mall Outlet,Bologna,2022-11-22,264.6,Lot-171,1,0,2018-05-28,Normal,No Disruption,Clear,0,0.2914572864321608,0.2647058823529412,0.2914572864321608,0.2914572864321608,Rischio Basso
79a9b2fe-77f0-4ad4-8172-28bf351632cd,2023-03-19,705936,487198,564837,1c3fa18a8852035bbe7f558110c3746ec7098418738a3d65a092acee492c5ecf,87fe0b0a1cb53fe153a75f66bac1defa2d9b9f383db4bfcf3d52fee452bca37c,Global Move,Online Shop,Padova,2024-01-31,243.79,Lot-146,0,0,2018-05-29,Normal,No Disruption,Clear,0,0.2402088772845953,0.25129533678756477,0.25129533678756477,0.25129533678756477,Rischio Basso
76dda0d3-8bc3-48fd-82e1-9afe02a5ae4e,2023-11-01,704078,896472,544983,3d40aac4d371367f77a890d5746d4c8d2768d9a70d1d10f3f01eef5a21bff513,a287de073cd101bbfce7de73172a232c24d4aa4d6f60f56d78463a309b464769,Quick Ship,Mall Outlet,Torino,2023-08-27,313.04,Lot-101,2,0,2018-05-30,Light,No Disruption,Snowy,0,0.3342776203966006,0.2647058823529412,0.3342776203966006,0.3342776203966006,Rischio Medio
8318152b-62ea-47f5-a667-e0f1419e9b81,2023-01-01,907602,404356,436421,1076f17eb28b772fbe444360600c0e70b98b167bad3b992da09dff479cd7dd8b,063f0e7b3175220f4eeda1ac32c8d55ca5ef4d40e7f1b7f2367491b7eab2bd5a,Logistica Italia,Local Market,Torino,2023-05-29,333.07,Lot-188,1,0,2018-05-31,Normal,No Disruption,Rainy,0,0.24479166666666666,0.2603092783505155,0.2603092783505155,0.2603092783505155,Rischio Basso
fe9f1190-5c57-4b48-8512-80777de99ddb,2023-05-20,45297,155115,476868,719ef8a0d9ed6977b6232fd7c1f75ed16f76f81715bb44fea9dc738cbd73c6ba,bb3e88c36ff43dfcfbb6ea10b373acc181f0c9b4e33f49e71df8599acd3a671d,Global Move,eBay,Firenze,2024-03-26,100.47,Lot-138,1,0,2018-06-01,Normal,No Disruption,Rainy,0,0.2402088772845953,0.2409972299168975,0.2409972299168975,0.2409972299168975,Rischio Basso
1e73777b-17c7-4bd5-b024-47627cf24f3c,2023-09-29,436969,825973,996088,448dabe9976b66237bcec6140a4f9ddbfac4e2079f065b4132884752d31d7e40,5ef017e1173a3a475b2e9edb25d3a35ec665765c5e56ce8f376eb1735a414328,Direct Logistics,Local Market,Roma,2023-08-31,265.05,Lot-146,0,0,2018-06-02,Normal,No Disruption,Clear,0,0.2914572864321608,0.2603092783505155,0.2914572864321608,0.2914572864321608,Rischio Basso
a8c063d1-149d-44e6-9ceb-bd17e0a03445,2023-05-12,142285,376325,684648,ecb4504a0ecf256a4dfe69220bbbf3a038f62170b9f567394412c141b2eb9da0,f886a2c1186d1cd9d53b983324248402b231f59dd76a8e2246d8eddceb7ec26e,Euro Transport,Negozio di Roma,Palermo,2022-07-03,250.03,Lot-173,0,0,2018-06-03,Normal,Strike,Clear,0,0.24645892351274787,0.27647058823529413,0.27647058823529413,0.27647058823529413,Rischio Basso
0bc84a7a-f303-4633-95bf-302bc9d4c6fa,2023-11-03,44137,868660,443276,513dbf7531bdef629307cc432acbfe87784ac1598377f0515ac8e1974431bf07,acda125afa37a010f443131f342ed7998ffd8988282c0402219f3abbcb362b00,Direct Logistics,eBay,Palermo,2024-04-16,185.63,Lot-150,1,0,2018-06-04,Normal,No Disruption,Clear,0,0.2914572864321608,0.2409972299168975,0.2914572864321608,0.2914572864321608,Rischio Basso
6e0fa533-66cf-41c2-b038-c59c888d3aa9,2023-11-01,591423,114481,606544,430cdb4e6fdfa5e460b1f71d9878ac588866eb74a992cdc718fa75f3084612b5,f80d75d132001c73c8d6715c06b207993b3da2729b9981ef1666986cb773d4ae,InterCity Courier,Direct Sale,Torino,2022-07-07,316.95,Lot-109,0,0,2018-06-05,Normal,No Disruption,Clear,0,0.26409495548961426,0.012096774193548387,0.26409495548961426,0.26409495548961426,Rischio Basso
611734ca-a4bf-4c63-be4f-ffc053fc7da1,2023-09-01,870616,338247,724570,c2d347ad184fe8dfcab3b9ae702a5122f0b0a08920fffe24c5225d72b3662f34,8fad2687cb58d9c4ceaacf6b0b0c3c35a5b7c3a8b34dc55d86071ce2a2a4abeb,InterCity Courier,Amazon Italia,Napoli,2024-03-27,159.75,Lot-127,0,0,2018-06-06,Light,Technical Failure,Clear,0,0.26409495548961426,0.24875621890547264,0.26409495548961426,0.26409495548961426,Rischio Basso
30d57d5f-cb52-4016-9a6f-d20824bdd03d,2023-12-21,475801,747024,143198,9a4698d1a02c5735b49ad55aa4e818bd14f71d66bc9ad451ddebd336e83983b7,20d0e8ef7039cf35af4f7450168711aeeef34b0773694ff3d174927f04aae292,InterCity Courier,Negozio di Roma,Palermo,2022-08-03,176.05,Lot-112,2,0,2018-06-07,Normal,No Disruption,Clear,0,0.26409495548961426,0.27647058823529413,0.27647058823529413,0.27647058823529413,Rischio Basso
0d107196-0a4c-4642-b960-6c231bf031d3,2023-08-20,438974,720795,520517,f81bc48f86890eedc6d3ec80f10cffc6731f5f230053bdcced659ac4103bfa8e,40885e728123b0051f936717918f18ecdec31bdfe96f84b60a9f1765210f1af9,Direct Logistics,Amazon Italia,Padova,2022-08-24,219.36,Lot-150,1,0,2018-06-08,Normal,No Disruption,Clear,0,0.2914572864321608,0.24875621890547264,0.2914572864321608,0.2914572864321608,Rischio Basso
4195a3a8-0c29-4b43-b17b-0b5a2a59069b,2023-10-05,289131,880967,201767,85b0ac1c15ad95e033bc220153f1b37c69f568e3abe3eaa9419a024c59f511e9,0b61da24775790f732bf9e11d5bcabf0ba497216121fa16578ae410655df98f5,Global Move,Mall Outlet,Parma,2024-05-02,271.05,Lot-133,2,0,2018-06-09,Heavy,No Disruption,Clear,0,0.2402088772845953,0.2647058823529412,0.2647058823529412,0.2647058823529412,Rischio Basso
8ed0ca6d-109b-48dd-aad5-6f8d8fd08b57,2023-03-19,676415,854632,719921,49fa318732c5f00ed9775d117073b4691472559eb467075b6fb2570dafc7c5ba,a64be40cf4a2e53f3d5ba118f74ecaf3640ab3e07b19e7985693d42c5109ac18,Logistica Italia,Amazon Italia,Bologna,2023-07-06,244.66,Lot-146,1,0,2018-06-10,Heavy,Strike,Clear,0,0.24479166666666666,0.24875621890547264,0.24875621890547264,0.24875621890547264,Rischio Basso
6cb3cc1d-124c-424a-9982-33f49693398b,2023-11-05,215426,258132,190613,5c4f327f39aff0ccc2a1a14fcfabc0886c9b0af447448d168d910ea4c94c700d,212cdd8ce6e8b40f57926154d5d6e1673048f34dd8afe521d918606511627f3a,Euro Transport,eBay,Torino,2023-11-20,190.4,Lot-165,0,0,2018-06-11,Light,No Disruption,Clear,0,0.24645892351274787,0.2409972299168975,0.24645892351274787,0.24645892351274787,Rischio Basso
e3ac8c4c-57d3-4e53-aa63-138684e229a3,2023-03-08,841598,621426,743549,1c18d30df47d9ea4366a9351ad38321fcbaa72fe7543dc51ccd05af9f8f3f669,863b667935971120fcc00f20f3312459e2c08e0269a29ad259732d6e820d1c55,National Cargo,Amazon Italia,Palermo,2024-04-05,258.47,Lot-174,0,0,2018-06-12,Normal,Natural Disaster,Clear,0,0.26558265582655827,0.24875621890547264,0.26558265582655827,0.26558265582655827,Rischio Basso
88c4382e-3639-4578-bfc8-c5cf4f29ce96,2023-06-12,695167,522454,766074,c2dd26037ed6d8ea72f99b95d1cc9facd614c7d969e818c38fb485b7e666b950,a9b1909fdeb31e599e7f81131f09d971042029b1b31a93125a4ff76447dc40f0,Global Move,eBay,Bologna,2022-06-22,281.75,Lot-179,1,0,2018-06-13,Light,No Disruption,Clear,0,0.2402088772845953,0.2409972299168975,0.2409972299168975,0.2409972299168975,Rischio Basso
a85e7d6a-d8bb-4576-9cc5-00339c7b956d,2023-01-04,727835,237676,165213,7d84115810df0228b85f46559f4036862c6ea7be52db48e2a7ae3bdd708c8a1a,dabc2a82d7772fd0b0a0b8f3d0d87531e12342756e7b7a6482170ef2c83cb86e,Euro Transport,Negozio di Roma,Verona,2023-12-22,237.97,Lot-173,1,0,2018-06-14,Normal,No Disruption,Clear,0,0.24645892351274787,0.27647058823529413,0.27647058823529413,0.27647058823529413,Rischio Basso
0a8a0bce-73f7-41ca-abcc-140bdd455966,2023-06-04,950125,448329,811208,f25006114bf293d80f50f330aba8993a3b0b94a24db1913b7f69c9c3cfe75cd2,cb3bb3b6d219d30b3b284886c31ffc6605758040a2e7f1941fbbcbcf7cb798ab,Euro Transport,Boutique Milano,Roma,2024-04-04,289.0,Lot-174,0,0,2018-06-15,Normal,No Disruption,Clear,0,0.24645892351274787,0.4585152838427948,0.4585152838427948,1.0,Rischio Molto Alto
472054dc-3439-4df6-87c4-67ca20b4860b,2023-08-06,348037,404939,676660,49d684537f2d193d89bb79cf4dfd04b7f65ab02e2ffd9d4fd47a6381e850c76f,b72ae21950486cd6658bf38ab01fcaae26f83b76b1c18bf9fb2143b75431ef16,Global Move,Online Shop,Verona,2022-05-20,273.21,Lot-135,0,0,2018-06-16,Light,Natural Disaster,Clear,0,0.2402088772845953,0.25129533678756477,0.25129533678756477,0.25129533678756477,Rischio Basso
e3970d78-8c11-4868-a671-8d103f942c49,2023-01-07,149054,149629,424347,cf7f6b219c0c9c2712875a06657f6438003b108b21203acf37adfb7395c99761,dceb70c1af1cb86140613ff8cab6ce7c6a2e5d95408df692b4261aff2460b654,Global Move,Amazon Italia,Genova,2022-05-15,279.02,Lot-176,0,0,2018-06-17,Normal,No Disruption,Snowy,0,0.2402088772845953,0.24875621890547264,0.24875621890547264,0.24875621890547264,Rischio Basso
67ba023f-f7d1-43d6-85ec-72073bb7ae72,2023-09-14,112901,56651,577604,1f619f6f6cdfe444faf994725337bd976723ef8babe35384dfe49a52b2a9d293,fbcd8c5df229d04a5257427b551924feb4d4593d40ed6c989662e4b0b2475129,Global Move,Mall Outlet,Bologna,2023-02-27,214.95,Lot-141,1,0,2018-06-18,Normal,No Disruption,Rainy,0,0.2402088772845953,0.2647058823529412,0.2647058823529412,0.2647058823529412,Rischio Basso
39bfba1f-2130-403a-8ead-324c129b87e5,2023-05-05,583488,5783,176290,3787d40a1675886de1326ec531c31a741c3bbe1a9243e53730f416a9d0192028,b20649af16d8b56e02db2e46569db1091107f49d18504aa7789344ef57ac6ecc,RapidWay Trans,Online Shop,Genova,2024-04-18,297.67,Lot-193,1,0,2018-06-19,Heavy,No Disruption,Snowy,0,0.2560386473429952,0.25129533678756477,0.2560386473429952,0.2560386473429952,Rischio Basso
9b44c119-2e29-49d6-95a2-53eef00632f8,2023-05-28,228607,594942,291217,e4431489fe17fda2f4c60ac50b46743cf5625e1267a00af9718b10077ec18f0b,97f1e4991bf241dcdc9ed6af28fa879406d4d7e6ff0e8554bc847f1a2eca92a8,RapidWay Trans,Online Shop,Padova,2022-09-25,315.26,Lot-179,1,0,2018-06-20,Heavy,No Disruption,Clear,0,0.2560386473429952,0.25129533678756477,0.2560386473429952,0.2560386473429952,Rischio Basso
9d9bf916-9d71-481d-b9ba-5d0acc4d51c1,2023-11-10,438317,90850,204134,d54dc27fee09af6dbbf8a0b1d643274d44e7a7c5aa4347ce209faa13c5264fe9,40f311e53172e54c8abcd65dc6b13a72bd693d27f583cd662e799c04b6408fae,InterCity Courier,eBay,Verona,2023-06-08,323.07,Lot-108,1,0,2018-06-21,Light,No Disruption,Clear,0,0.26409495548961426,0.2409972299168975,0.26409495548961426,0.26409495548961426,Rischio Basso
ad8dc145-31ab-4c58-aa6a-3a4e4f796d63,2023-06-07,257310,381963,163511,585ad583d55f5027b16e67104de82df46005b0b62394c0cf2a712e47cbe7d78a,2a10c9b021561aaf1a7210192cd59f23b30ab46e21533418495253779a309f6e,Quick Ship,Direct Sale,Palermo,2023-03-02,229.93,Lot-146,1,0,2018-06-22,Normal,No Disruption,Clear,0,0.3342776203966006,0.012096774193548387,0.3342776203966006,0.3342776203966006,Rischio Medio
d7fdcaf2-2b1e-4699-8ac9-3420b6f56ff5,2023-06-05,595836,188703,610938,b83f2e6979c8a8236ea8429b0f250502786bb7e9f9975c3887c6e8e1f3f8c2fa,fd9f5711930169b890baa77334e12f7122935e66aef8574fd50fe876c6fb22ee,Global Move,Local Market,Parma,2024-03-01,235.93,Lot-145,1,0,2018-06-23,Normal,No Disruption,Clear,0,0.2402088772845953,0.2603092783505155,0.2603092783505155,0.2603092783505155,Rischio Basso
2579d320-5546-41b0-b6dc-4b586b2440e5,2023-03-18,807158,795970,947129,f69150ae5ee7e833499e26d8f41b8ff334fc8fe07c3f22e0f4a495c6f9645fd2,036196c1199d33ff501f98a5a7ff4abbb0fff0c89919e722c1270ff46720f7f4,Logistica Italia,Online Shop,Palermo,2023-12-10,288.44,Lot-108,0,0,2018-06-24,Heavy,No Disruption,Rainy,0,0.24479166666666666,0.25129533678756477,0.25129533678756477,0.25129533678756477,Rischio Basso
1e02e556-3833-4ff0-87f7-8a69a181b0e3,2023-05-08,482801,389901,327398,3de5596e64bd32f300638831e3e603ef4d16f16aa3f7b883f92105569009b76b,9a0af4346810a82f4fddf7d0b583a7d6584a72a407554026a286bee91fa55cdd,Quick Ship,Boutique Milano,Roma,2023-12-08,198.12,Lot-128,0,0,2018-06-25,Normal,No Disruption,Stormy,0,0.3342776203966006,0.4585152838427948,0.4585152838427948,1.0,Rischio Molto Alto
d2b38389-04da-4e3f-92b3-38b3f94094ad,2023-01-03,746385,374319,980181,1f278078821d9ed2ec764e04202d1d035582799ece63e57ff102fef50d332b5b,dbbb105c9c49d27597a338ef4d88294fcf503e4aac3d0482417fc1a5da5cfb42,Euro Transport,eBay,Firenze,2022-05-17,300.24,Lot-121,0,0,2018-06-26,Normal,Natural Disaster,Clear,0,0.24645892351274787,0.2409972299168975,0.24645892351274787,0.24645892351274787,Rischio Basso
7e5bea20-5cef-489e-b76f-dd3c31f01440,2023-10-01,385745,55755,976759,8b5272280bdb3347668e0941573942a41cbc8a2a39d5822928dccdcf9919e8ba,9a54fe5965da3c867bfa6db82270a61f48205db7cb765be54618404fd63be465,Global Move,Amazon Italia,Venezia,2022-10-15,205.57,Lot-193,0,0,2018-06-27,Normal,No Disruption,Rainy,0,0.2402088772845953,0.24875621890547264,0.24875621890547264,0.24875621890547264,Rischio Basso
61f8884f-6e7a-4c88-bcea-fac87dc42d17,2023-05-17,963328,783393,273466,51922a7aab1bb6512eb3b5f2d77ed54a3558a101e06f4b8c1cdae1b630b6e104,3e3edd7ee425f120f91d23a5a9213787ddfdf73144c5389bbf21615b3be93660,Direct Logistics,Mall Outlet,Milano,2022-10-02,115.28,Lot-128,1,0,2018-06-28,Normal,No Disruption,Rainy,0,0.2914572864321608,0.2647058823529412,0.2914572864321608,0.2914572864321608,Rischio Basso
284622d9-83c2-48ac-aab9-0dd9ec4648cc,2023-11-25,32543,536521,927028,29d9627d9a040291685f99c7fcdab412108bcc1abf61564bbafd1f1bb9eec317,9b6089466aa53f1a3a1f37cc8e2fc3658d4da9cf6ef6cbfa5a88fc39e3f19f30,National Cargo,Online Shop,Torino,2024-01-06,206.81,Lot-116,0,0,2018-06-29,Heavy,Strike,Stormy,0,0.26558265582655827,0.25129533678756477,0.26558265582655827,0.26558265582655827,Rischio Basso
6e755905-3aff-40ca-a79c-3af76938dcf2,2023-12-18,761724,246787,533776,e491a36eaf5017e822d8b3d4142bafdcaab28cf55eefe5110dccf341233bbf6a,137b83c8981a5e9ec5db6821ba6fae55760b64c432293a68f24ad22a232e83ba,InterCity Courier,Local Market,Verona,2023-01-05,269.3,Lot-197,0,0,2018-06-30,Normal,No Disruption,Clear,0,0.26409495548961426,0.2603092783505155,0.26409495548961426,0.26409495548961426,Rischio Basso
ea1e5f7f-e29d-4b37-8b24-b21f16869462,2023-10-08,776572,63720,367093,0fa0fe667bafe03b5a10af71a3fbfe1687437c25907734a53b996d30e79bb704,797560303bc65ce1a8d6492431c1fa12148e90c7472b676145732d77a62573ac,InterCity Courier,Amazon Italia,Firenze,2023-01-13,178.4,Lot-165,0,0,2018-07-01,Normal,No Disruption,Stormy,0,0.26409495548961426,0.24875621890547264,0.26409495548961426,0.26409495548961426,Rischio Basso
